Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
000093;RPT000093;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\10\21\7890e36b-ff90-4599-8e9c-b95e180c0fc6\;8f9aeca0-850e-4cab-9c30-9debb271a5ba.1..pdf;;0;0.00000;0;3848
000094;RPT000094;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\8\14\fafcb38c-37e4-467b-bc17-9d2fe736a18f\;dd68f936-9fec-4129-b5aa-6c9ad14e64af.1..pdf;;0;0.00000;0;10451
000095;RPT000095;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\6\9\1dcd0167-3196-4ac4-a033-9c2300c355a4\;2009_06_09_11_34_37.pdf;Filiacao, Habilitacao, Profissao, Telefone, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;55;218064
000096;RPT000096;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\29\784ace3c-6a9c-40b8-8a80-a1b2b74cb3ed\;5c106257-0cb8-499c-900a-8406ab21f4ef.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8497
000097;RPT000097;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\7\1\fbfe2827-3c6e-479e-a3aa-ee19a33d5a8a\;70885d5c-c7fb-4333-a04c-c0faf14a2f3f.1..pdf;;0;0.00000;0;7427
000098;RPT000098;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\7\2\48044ca0-669b-44f3-856a-012f9eed333b\;9350f67b-50b7-4b28-80ce-6c5aac6803be.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1356
000099;RPT000099;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\11\23\b44a8410-62db-4f9f-908d-c8598ab0b88a\;33325a7a-5cb7-49de-9f07-7e6107667ff8.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;7516
000100;RPT000100;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\8\23\adc1b591-77c7-4a02-b815-5278d62ca0fa\;5bac595a-48a7-4fc7-8a5c-c1ccb1aa7801.1..pdf;;0;0.00000;0;1838
000101;RPT000101;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\7\19\9c740240-505e-448f-854f-96251c3202d4\;96dd8df3-9210-4535-bb34-c9597f5ba443.1..pdf;;0;0.00000;0;966
000102;RPT000102;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\10\30\3dfd69e0-ed38-4c61-91ba-9cb2010d0272\;2009_10_30_16_17_53.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;11;6445
000103;RPT000103;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\9\25\0111694b-af46-40ec-8e57-c6f6ac7b007a\;276155ef-e866-494b-bb0a-cdde37867637.1..pdf;IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;8483
000104;RPT000104;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\5\3\0914b045-ee8e-4ac3-ba3f-9d6b00beb7a4\;2010_05_03_11_33_04.pdf;Profissao, CPostal, Data, DesignacaoCP, Nome, NISS;4;0.00026;14;5710
000105;RPT000105;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\4\30\36e62a3e-bd9f-4b12-b5c0-f3944bc8bce7\;60f24cf3-824d-45fd-8d74-df049a66d357.pdf;Telefone, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;1661
000106;RPT000106;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\17\98520adb-7f90-495b-a9cb-5ebe594e63b5\;c9707ac3-7923-468b-9413-2a14d88771c3.1..pdf;IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;2011
000107;RPT000107;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\6\30\8710f014-e20a-43fb-935d-43bf605a283e\;34324c78-c956-4268-b054-8307375e0036.1..pdf;CPostal, Nome;2;0.00013;8;3337
000108;RPT000108;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\5\3\d6d8959a-cfe9-475c-b686-21cd9cd3ee32\;71cde6ba-f7e0-4d13-b20b-167fe037da85.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7637
000109;RPT000109;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\12\13\17284527-e3b2-4ffc-ab34-e7a9b20b2b53\;ee5f1ec4-f66c-498c-9b60-88bda015aaa0.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8616
000110;RPT000110;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\10\30\2bd5e74f-db6b-4b14-9f84-01a58e4ad600\;27e16a0a-48d4-4d73-8069-12f1a81b0f33.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8542
000111;RPT000111;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\21\617870dd-c0da-4b08-a763-975f5d03f6a7\;f8907cd3-58ef-4727-adf1-93f192e0dba0.1..pdf;IBAN, NIB, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;17;8553
000112;RPT000112;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\10\24\14bc6c23-ca66-443a-a9c9-b3f39982b099\;649e0a75-1696-475f-a6f6-c43922870b31.1..pdf;;0;0.00000;0;1676
000113;RPT000113;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\12\1\95bf21fb-cc12-44ab-935f-1f42541c0af3\;6df013e7-fc2e-440f-92b7-4d76ff357687.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1351
000114;RPT000114;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\6\2\1c5e4f2f-058b-4912-8e0c-f834cd820498\;75ff80d5-430d-4c39-a281-de01768d55f4.pdf;;0;0.00000;0;7692
000115;RPT000115;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\10\31\3cd3a278-d50c-4780-806a-2d81e0b0cd08\;ae579389-d101-4ad4-9e63-22ad43a3d2cb.pdf;Habilitacao, Profissao, Telemovel, Telefone, CPostal, Data, DesignacaoCP, Nome;2;0.00013;17;14593
000116;RPT000116;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\6\14\98bc048b-9502-45f8-a2b1-3afd77e5f149\;bfe14886-aaa3-49c8-8c5c-51409069d2af.pdf;;0;0.00000;0;2067
000117;RPT000117;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\5\5\db57f534-58a3-40a2-8070-4e364b138779\;8d852c81-1f3a-4716-905d-2fbb76aa95c2.1..pdf;;0;0.00000;0;8673
000118;RPT000118;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\16\aab8d7df-e317-4e38-80cd-a904a1b410d0\;feabab31-730d-4837-af41-c4492a0f5fec.1..pdf;;0;0.00000;0;1095
000119;RPT000119;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\30\3c882ace-5d9e-451a-9d2f-00ae6b570aa3\;ad551ba6-d71a-4ee7-a5bb-4d328f97840d.1..pdf;;0;0.00000;0;2396
000120;RPT000120;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\6\20\8dfa598e-7aab-407e-bf07-73543010d8d9\;cd2c0922-fc63-4a06-be92-2b093e132684.pdf;CPostal, Nome;2;0.00013;7;1650
000121;RPT000121;xlsx;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\8\1\1a8ab56c-846f-44cc-aeae-c2680e462743\;06c00cbe-ef52-4546-81c2-7c35b5d2e56f.1..xlsx;CPostal, Data, DesignacaoCP, Nome;2;0.00013;7;2044
000122;RPT000122;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\1\02676aa3-d4f6-4b9b-9fdb-acf3cec7376b\;f61e9e27-2d30-4cd2-a34b-be16381f4d28.1..pdf;;0;0.00000;0;3589
000123;RPT000123;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\7\5\c591ec1a-ae51-4aae-804e-9daa00f862f3\;2010_07_05_15_02_14.pdf;Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;2;0.00013;9;8609
000124;RPT000124;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\6\16\f0ed1026-8f84-43d9-88fd-40a745a1e8d0\;65dd6453-96ab-4f3c-bbae-a1b27140d451.1..pdf;Morada, CPostal, Data, EMAIL, Nome;2;0.00013;15;6646
000125;RPT000125;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\11\20\01a9c9b8-ff5d-4ea7-84c9-8efc95872557\;5f7e6917-ae06-460c-b376-495eee8b37c1.1..pdf;;0;0.00000;0;7184
000126;RPT000126;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\11\9a1f6214-9b26-4123-8188-2db1c4f3f0ca\;a0c9396f-c342-41d8-801c-34f6ed46f165.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8492
000127;RPT000127;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2011\10\7\d879bf7d-5ec8-47d3-80de-90ad9e874bd1\;d8c2d780-d7e6-4900-92e5-722113716119.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;16;5425
000128;RPT000128;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\2\2\1d36fdc0-cd1e-4d2f-bbe7-b5d1071d7aa6\;452a5e89-415f-42b0-b797-b95c6cffe295.1..pdf;IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;7481
000129;RPT000129;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\12\2533fb79-49ce-42ba-861f-8f22f03ef4cc\;329a055c-6f2c-4b5b-8857-3afa8e239ca4.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;8565
000130;RPT000130;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\6\1\486770e2-5bf4-4e44-a4b9-086465c640e7\;b1f12235-12f5-4814-ad93-fb8a8d32ffd6.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7515
000131;RPT000131;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\7\27\10f7bbb6-51b8-4c8d-aa83-02b030c47d38\;7001c066-ebed-40cb-ae82-fc98643acb6f.1..pdf;Filiacao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;7612
000132;RPT000132;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\2\15\0b315f82-0b09-41d3-aebc-d136597da303\;79bc238a-c0b7-42c1-a01b-17bcdbd34bb3.pdf;;0;0.00000;0;65380
000133;RPT000133;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\17\de5c3ec9-f89a-4474-9803-9cc4a43e6109\;58385ee6-e5c1-4ab3-a78a-a1ae7e4cdd6e.pdf;;0;0.00000;0;4640
000134;RPT000134;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\2\19\3d37c77a-f9fb-42ae-b9fc-b4d075b35c2f\;cd969e56-921b-493d-86de-e0436bec9ed8.pdf;;0;0.00000;0;4453
000135;RPT000135;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\6\30\44fd5018-551e-4638-bed6-d370b54e0818\;dc12469f-1360-4f9a-bf26-9faa0f4574ea.1..pdf;;0;0.00000;0;3957
000136;RPT000136;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\8\bc0a5177-37bd-4b38-9630-aa78beec78a7\;2f4c533e-1188-4983-af4c-8ce57ef1b43d.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;22;1982
000137;RPT000137;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\2\20\a3a3df8f-80f4-4b04-b460-a0d462862ae9\;ca4efc9a-83c4-4af3-aa9b-c61ce0f5f373.1..pdf;;0;0.00000;0;4499
000138;RPT000138;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\1\5\6bae11d3-c870-46d7-999b-43eb5fad730e\;4654b2d5-e990-4711-86f0-f4a54d9656a8.1..pdf;;0;0.00000;0;7279
000139;RPT000139;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\9\23\e2d7598a-39c8-42eb-b550-63ce34220ea1\;e63f78b2-9328-4a3d-b03e-85b5bcbb77d9.1..pdf;CPostal, Nome;2;0.00013;7;3427
000140;RPT000140;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\27\4b9e051c-8f42-4313-87aa-d1a4dcae7c19\;b30a1841-4b92-4393-8eba-3e10c8dcc40b.1..pdf;;0;0.00000;0;1478
000141;RPT000141;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\17\db414fd6-fbb3-4eba-aebe-20b404fd70b0\;6fa1a82f-96ad-40f2-b1c1-9da7ebc5281e.1..pdf;;0;0.00000;0;1607
000142;RPT000142;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\7\21\c3905a5c-0c9c-4171-bcab-61f7e034ba5b\;e6d03cfb-e138-4757-8cf7-9b14ee1a3e4a.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7736
000143;RPT000143;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\8\12\85b6f736-e334-4cc4-8235-2410e9adb70d\;86b647df-829c-460d-a909-2efa477f4d36.1..pdf;;0;0.00000;0;8652
000144;RPT000144;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\10\14\affe30d2-1131-4ab1-a51f-84ebafab314b\;d2798735-9884-45dc-82a7-73fbafe1bc4d.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2483
000145;RPT000145;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\3\20\eac2bbca-38e1-4b00-8c5c-c5c8f05a5567\;0ade6fb3-7133-4c74-9cfa-545938491e35.1..pdf;Nome;1;0.00007;9;2676
000146;RPT000146;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\10\27\b0361176-f2f3-43a3-8d80-07202818b710\;691d389e-b500-4927-bc2b-df50257ee429.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;9806
000147;RPT000147;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\23\4d8c45a8-9ead-40ae-ba45-e9650f6ce620\;2f7bdf05-06ea-4eae-801d-722d22bce240.1..pdf;;0;0.00000;0;2668
000148;RPT000148;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\2\8fd727c5-baad-450e-88e9-e577b8f34e6b\;6d5ca559-0e93-484d-a2fe-0c2e8fa19510.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8674
000149;RPT000149;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\12\21\ededdd1a-f39f-456b-80dc-bc7db1b2b3c5\;fdee5b51-261a-44f6-904e-0eea8cab9cc1.1..pdf;CPostal, Nome;2;0.00013;7;1728
000150;RPT000150;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\2\10\bc445d5d-f21d-4e57-8721-fec2e002abfe\;699640de-beac-4052-928f-ae3d89907475.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;19;7518
000151;RPT000151;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\1\4\99011f15-561b-45f0-b436-86a78b7ecd95\;7f886912-9fb9-47ed-a774-83a3bf8f520a.1..pdf;IBAN, Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;21;1588
000152;RPT000152;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\2\17\95fb5930-90db-4da7-85d5-ffafd3b5985c\;16e20be7-06e9-446c-b814-46265071c007.1..pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;1453
000153;RPT000153;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\12\13\96be299a-c109-41c2-891e-317633072425\;9b30e092-88d7-450e-bb89-715bd2fb1321.pdf;;0;0.00000;0;2926
000154;RPT000154;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\5\13\1f050e1d-b459-4e5b-b98f-9f215b87f6c3\;4d59dc49-91cd-4312-91ed-9069f78297b1.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1135
000155;RPT000155;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\13\1ad044ab-8003-4cfe-a4e0-44c4c6a669d0\;63f50d11-47a6-452f-9e44-639a78e3a81f.1..pdf;;0;0.00000;0;4746
000156;RPT000156;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\5\11\aca78b11-c377-478b-816d-aa0679412ed8\;fe47007b-627e-4e20-b605-eedbfb58eee8.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1356
000157;RPT000157;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2011\11\22\f021dbc1-662c-408f-b422-8934f83588c7\;e5f1810b-678d-41a3-8859-228014592b54.pdf;Telefone, CPostal, Data, EMAIL, Nome;2;0.00013;28;9738
000158;RPT000158;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\8\4\516bb2da-202d-4d32-8a1d-9c5b00cb6b88\;2009_08_04_12_18_05.pdf;Nome, DesignacaoCP;2;0.00013;4;16370
000159;RPT000159;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\6\11\20b79d89-e3d2-4587-b431-fff8a01af942\;307e3e59-04f5-4316-a6fc-445da28ef9f1.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;8631
000160;RPT000160;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\12\14\c71e668e-5e9f-4295-9300-9cdf00ed12da\;2009_12_14_14_18_45.pdf;Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;17;9623
000161;RPT000161;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\9\14\939ab6d3-b221-4bb0-80c2-1449ec307411\;546f0cc3-c9d7-45f3-927f-bc2e6291e7fc.1..pdf;;0;0.00000;0;3101
000162;RPT000162;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\30\4afaf36a-2b1f-484d-a913-f8df8dfbd7a8\;d136d0c0-bf13-4092-8abe-b2ac8f1db012.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;3065
000163;RPT000163;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\6\d6d669dd-140d-4232-bae7-be8050fe8b99\;e72468e5-b456-48e3-a968-674c6cb5a5bc.1..pdf;;0;0.00000;0;4333
000164;RPT000164;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\2\20\2ffd1879-349a-469e-97b3-c4e1beceae79\;a1e51c47-20c2-4127-be94-8bbda5d2e4c8.pdf;Filiacao, IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;20;1298
000165;RPT000165;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\3\14\71422364-c0d1-414c-abdd-d2b4733aee4b\;cf600f78-ea70-4bf7-a14b-d23e74e0371a.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1528
000166;RPT000166;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\11\30\69baea0e-b4df-42b9-b9b6-ff8f1ee5f0fb\;5ecb443a-77f2-458d-8dc7-b0357b8f2b2c.pdf;;0;0.00000;0;5581
000167;RPT000167;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\14\978d5d6a-de90-4a36-be73-bdcee76a0566\;657679c3-e1aa-4427-a212-b0aab602e7a5.1..pdf;;0;0.00000;0;1351
000168;RPT000168;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\10\14\d7c16dab-65b5-4815-a876-307055a4dc9e\;d5a44a06-6095-4656-8322-5a665992815b.pdf;Telemovel, Telefone, CPostal, Data, Nome;2;0.00013;17;1571
000169;RPT000169;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\6\27\04f03844-fa66-469c-8b5f-75b6b6626aa0\;8e906072-c329-4882-af9f-16ec8ab1cd9d.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;1318
000170;RPT000170;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\6\1\a70dae5e-000f-4863-a23f-b19288afcce7\;22a2338d-ad63-4ecc-84eb-cb3c06cf12bd.1..pdf;;0;0.00000;0;1213
000171;RPT000171;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\6\4\0be21df4-b830-4a5b-9c2e-679abb9fb2a0\;6633a972-314e-4030-a8d1-5cc656ed65c3.1..pdf;;0;0.00000;0;4903
000172;RPT000172;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\24\20cbeb0a-4487-44ba-92df-c10311986c94\;7585f638-6a84-44aa-89d4-cbe9de530470.1..pdf;IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;1533
000173;RPT000173;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\3\5\56c8e71c-9ff4-4cda-bd45-b6c83a9234d6\;a70f7594-0453-448d-bce7-507acba22750.pdf;Morada, CPostal, EMAIL, Nome;2;0.00013;17;2883
000174;RPT000174;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\12\4\b72d6fa5-4bc1-493c-8b74-0ce47586e84a\;870b4452-a962-4245-af0c-79928e9f61c2.pdf;;0;0.00000;0;2084
000175;RPT000175;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\11\30\0f4633a6-9c76-4d84-be23-f58c2e57c0e9\;06c6e025-8224-401c-809e-731080ea0635.1..pdf;Filiacao, Telemovel, Morada, CPostal, EMAIL, Nome, DesignacaoCP;5;0.00033;31;8180
000176;RPT000176;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\10\6\93288f10-5f5a-4e40-b8a5-721bc77f54cc\;ea231259-0e98-4f1f-85af-4a065e892c9d.1..pdf;;0;0.00000;0;2352
000177;RPT000177;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\12\18\bb55a947-241f-4492-ba8a-b4d1e15e3c9b\;24418344-e62b-49e5-a1fe-17259a174b29.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;31;1129
000178;RPT000178;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\12\23\a9ed0a15-d1eb-4e71-9506-ef0c5d3c4f92\;625139b7-bdf7-4ef6-b18e-4628a5f8fb68.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1344
000179;RPT000179;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\13\62c8c410-29ae-4b69-898a-b88eaa18e49f\;62953657-b765-495a-947d-a05780d9170f.1..pdf;;0;0.00000;0;1643
000180;RPT000180;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\2\17\53134f30-d35e-4557-a530-4127cef4a125\;40b9afb7-3829-4005-868e-a40dda2204a6.1..pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;1453
000181;RPT000181;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\4\15\798274f2-caa1-4aaf-a437-9d59010d1186\;2010_04_15_16_18_46.pdf;NIB, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;3349
000182;RPT000182;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\10\8\c314323b-f5c1-4e2b-b61b-9c9c010f1100\;2009_10_08_16_23_58.pdf;EMAIL, DesignacaoCP, Nome;2;0.00013;8;11257
000183;RPT000183;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\6\20\2cacd3cb-d579-4cf6-8896-089640da48cf\;1b77e1b5-ce56-4c95-ade1-3b083326e336.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;2385
000184;RPT000184;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\1\3\b8cc1b93-954b-4901-bdc9-3c44c41a7061\;dcd7d29f-d77b-47ef-9810-e32317ec20ba.1..pdf;IBAN, NIB, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;17;2049
000185;RPT000185;xlsx;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\9\28\0ac69232-ec67-4244-a6fb-59d86383cca1\;8d75db5b-bb27-4099-981e-a0f83a86181b.1..xlsx;DesignacaoCP, Nome;2;0.00013;2;2499
