Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
214;RPT000214;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OFICIAIS\DESTACADOS\CFR SEP  GARCIA FARIA\Férias\;12 A 24ago13.xlsx;Morada, CPostal, Nome;2;0,00013;10;3365
216;RPT000216;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2016\MAPAS DE ASSIDUIDADE\STI\;02 - FEVEREIRO.xlsx;Nome;1;0,00003;50;413
218;RPT000218;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\FÉRIAS CIVIS-2012\;GUIA FÉRIAS_HP CIVIS NATALIA FERNANDES.xls;Habilitacao, Data, DesignacaoCP, Nome;2;0,00013;184;220080
220;RPT000220;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Oficiais\CALM ECN Rapaz Lérias\FÉRIAS\2015\;08JAN15.xlsx;CPostal, Nome;2;0,00013;16;3405
222;RPT000222;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\PRAÇAS\DESTACADOS\Cab E Santos Forte\;Folha de Assentamentos -Cabo E Forte.pdf;;0;0;0;17888
224;RPT000224;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\AJUDAS DE CUSTO\;AJUDAS CUSTO-Planeamento-31OUT11.xls;DesignacaoCP, Nome;2;0,00007;41;997
226;RPT000226;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\Sargentos\Destacados\SCH TF Silva Rodrigues\Guias 129_130\;M130_SAR C BAPTISTA HM.xls;Profissao, Nome, DesignacaoCP;2;0,00013;19;3996
228;RPT000228;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR E Neves da Silva\Férias\2012\;guia de Férias Impressora 5 Plus  29OUT12.xlsx;CPostal, DesignacaoCP, Nome;2;0,00013;18;1047
230;RPT000230;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Praças\destacados\CAB FZV FREIRE\;CERTIFICADO FORM PROFISSIONAL.pdf;;0;0;0;5546
232;RPT000232;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\MAPAS DE ASSUIDADE\IMPRESSOS\;NOVO MODELO Circular-Interna (2).doc;Nome;1;0,00007;1;1029
234;RPT000234;docx;\\sti-srv-01\STI\Servicos Partilhados\2015\NOTAS 2015\STI\;NOTA STI - Declaração de alimentação-janeiro-1MAR Charruadas.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;18;1216
236;RPT000236;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DITIC\DEZEMBRO\;E-079-DITIC.pdf;Filiacao, Profissao, Telefone, Morada, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00033;14;15649
238;RPT000238;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI\Escalas\Esc Of UAICM\Adjunto do oficial de dia\;Adjuntos do oficial de dia julho 2013 (ALT1).pdf;;0;0;0;4469
240;RPT000240;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Oficiais\CFR SEP  GARCIA FARIA\;ATO GESTÃO-2013-1.pdf;;0;0;0;6113
242;RPT000242;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\ESP. INF. Nuno Rosado\Férias\;Acumulação Férias 2011.pdf;;0;0;0;1444
244;RPT000244;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\NOTAS\CARTÕES ESTACIONAMENTO\;NOTA - CARTÃO DE ACESSO - PARQUES PRIVATIVOS DA MARINHA.doc;Profissao, Nome, DesignacaoCP;2;0,00013;14;1108
246;RPT000246;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2008\PESSOAL SR\;SEP - Planeamento férias 2008.xls;Nome, DesignacaoCP;2;0,00007;15;855
248;RPT000248;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\DITIC\;E-137-DITIC.(E-106-STI).pdf;Profissao, Data, Nome;2;0,00013;15;34476
250;RPT000250;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\02-Sargentos\SAJ ETS Miguel Fernandes\GUIAS\;M129 - GALILEU 20 a 24ABR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;43;4589
252;RPT000252;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\04-Civis\ASS TEC ADM Carlos Jesus Lopes\Declarações\;Acumulação Férias 2011.pdf;;0;0;0;949
254;RPT000254;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\STI\SETEMBRO\;E-018-STI.pdf;Telefone, CPostal, Data, Nome, DesignacaoCP;2;0,00013;21;24202
256;RPT000256;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI\Escalas\Esc Praças STI\2014\;Escala de 01 a 23 de agosto de 2014.pdf;;0;0;0;6907
258;RPT000258;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\1MAR V Luís Domingues\Apresentação\;Livro Integração STI.pdf;Filiacao, Profissao, Morada, Nome;5;0,00033;18;48590
260;RPT000260;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp. Inf. Filipe Botas\LOUVORES\;Gravura Louvor - ESP INF Fernandes Botas.docx;Profissao, Nome;2;0,00013;15;9688
262;RPT000262;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Saidas\DITIC\JANEIRO\;S-032-DITIC.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00013;18;14726
264;RPT000264;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\DESPACHOS E ORDENS\STI\;Despacho N.º 9 _17 do COM STI.pdf;;0;0;0;1457
266;RPT000266;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\SARGENTOS\SSAR Ramos Pedro\Férias\;24_a_28_06_2011.xls;Nome, DesignacaoCP;2;0,00013;11;1846
268;RPT000268;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\MEMO'S.2017\DITIC\;DITIC-memo escalas de serviço - 1MAR L GODINHO.docx;Profissao, Data, Nome;2;0,00007;11;619
270;RPT000270;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SAJ L Reis Duarte\Guias\;Guia M129 - Exame médico promoção.pdf;Data, Nome, DesignacaoCP;2;0,00013;10;2923
272;RPT000272;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\INTRA STI\ordens pdf\2010\julho\;ODU SSTI 18-10.pdf;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;67;8897
274;RPT000274;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\ABONOS 2018\DITIC\06-Junho\Mapas Abonos Militares e Civis - DITIC\Mapa Abonos Diário - Enviados\;Mapa_Abono_ Diário - DITIC - 25JUN a 01JUL18..pdf;Profissao, Nome;2;0,00013;9;6969
276;RPT000276;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2012\2012\;MSG 78074 ANX  - 2 - ac_322-n(2012)0122.pdf;Nome;1;0,00007;1;1330
278;RPT000278;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DITIC\JULHO\;E-032-DITIC.pdf;;0;0;0;17921
280;RPT000280;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\REQUERIMENTOS\MEDALHAS\;NOTA-Enviar Requerimentos-MEDALHAS-SCH TF RODRIGUES.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;1068
282;RPT000282;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR C Almeida Carlos\Notas\;NOTA 370  E REQ. CONCURSOCAPITANIA CASCAIS.pdf;;0;0;0;9728
284;RPT000284;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\MEMORANDUM\;memos - DISPENSA ESCALAS - nasc. do filho sar l serra.doc;Nome, DesignacaoCP;2;0,00007;7;426
286;RPT000286;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\CIVIS\_Notas Devoluções Avaliações\;Devoluções de Avaliações ao DSP-RMC DITIC 12JUL  Listagem.doc;DesignacaoCP;1;0,00003;1;255
288;RPT000288;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Saidas\DITIC\JULHO\;S-027-DITIC.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;12;11133
290;RPT000290;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Notas-2012\CERTIDÃO NASCIMENTO-CASAMENTO-ABONO FAMILIA\;NOTA -37-ENVIAR ASSENTO DE NASCIMENTO- atestado.docx;Profissao, Nome, DesignacaoCP;2;0,00007;16;959
292;RPT000292;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STAEL Bilro Rebola\Boletim Intenerário\;BOLETIM_ITINERÁRIO_AÇORES -RIBEIRO.doc;Profissao, Data, DesignacaoCP, Nome;2;0,00013;13;1223
294;RPT000294;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI\Escalas\Esc Sar UAICM\2013\;Escala de Sargentos Dez13 (ALT1).pdf;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;42;17111
296;RPT000296;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB CM Albuquerque\Férias\2016\;29AGO a 03SET16.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;2751
298;RPT000298;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN AN Martins Gonçalves\Guias\;M129 -MDN Olivais-21693 CTEN AN Martins Gonçalves.pdf;Nome, DesignacaoCP;2;0,00013;8;4184
300;RPT000300;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\CIVIS\destacados\ESP. INF. Nuno Rosado\Férias\2011\;19Out.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;208;87516
302;RPT000302;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2011\06_Junho 2011\Entradas\;Nota Entrada nº 36.pdf;;0;0;0;1729
304;RPT000304;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2005\AVALIAÇÕES\Diversos\;Lista_ Avaliadores.xls;DesignacaoCP, Nome;2;0,00007;42;377
306;RPT000306;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\SARGENTOS\Destacados\SSAR Ramos Pedro\Férias\;15jul a 03ago13.xls;Profissao, Morada, CPostal, Nome;2;0,00013;13;230039
308;RPT000308;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\SSTI\ALARDO\PRAÇAS\Cab AD Santos Jorge\Guias 129_130\;Consulta Estomatologia 28DEZ12.xlsx;Nome, DesignacaoCP;2;0,00013;8;2737
310;RPT000310;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\NOTAS 2015\DAGI\01 - janeiro\;NOTA DAGI-Certificado DSP SCH C Aracchande M20487.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;14;1009
312;RPT000312;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\INTRA STI\Ementas\;Ementa de 26 de Maio a 01 de Junho de 2014.pdf;;0;0;0;7540
314;RPT000314;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\DITIC\;E-181-DITIC.(E-145-STI).pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;5;0,00033;66;36695
316;RPT000316;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\Informações\Informações 2011\Oficiais\;CTEN HENRIQUES DA COSTA.xls;Profissao, Nome, DesignacaoCP;2;0,00013;17;1907
318;RPT000318;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CMOR CCT Lacerda\FÉRIAS\2017\;04 a 14DEZ17 CMOR CCT CLacerda guia.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;21;10612
320;RPT000320;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\ALARDO\ANTERIORES\;LISTA PESSOAL ATUALIZADA EM - JAN17.pdf (2).pdf;Profissao, Telemovel, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0,00013;896;16562
322;RPT000322;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Saidas\STI\MAIO\;S-009-SSTI.pdf;Profissao, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;19;5046
324;RPT000324;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN STP Santos Caeiro\Férias\2016\;04JUL A16JUL16.pdf;CPostal, Nome, DesignacaoCP;2;0,00013;16;2787
326;RPT000326;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\STI\;S-001-STI.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;13;7605
328;RPT000328;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\STEN TSN Marques Garcia\Baixas\;documentos_assistencia_familia.pdf;;0;0;0;25130
330;RPT000330;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\MAIO\;E-033-DITIC.pdf;Profissao, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;18;23265
332;RPT000332;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\PRAÇAS\CAB E Reis Lima\;ESTÁ CONFORME O ORIGINAL- HORIZONTAL CENTRO.doc;Nome;1;0,00003;4;146
334;RPT000334;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DAGI\MAIO\;E-007-DAGI.pdf;Filiacao, Telefone, CPostal, EMAIL, Nome;5;0,00033;20;20295
336;RPT000336;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB A Carvalho de Sousa\Guias 129_130\;HFAR LUMIAR 10ABR13.pdf;;0;0;0;9577
338;RPT000338;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OFICIAIS\2TEN Ferreira Monteiro\Férias\2011\;Proposta  Férias UAICM.pdf;Profissao, Morada, Nome, DesignacaoCP;2;0,00013;11;4873
340;RPT000340;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\OFICIAIS\1TEN Anjos\Guias 129_130\;M-129-IESM 17SET12.xlsx;Nome, DesignacaoCP;2;0,00013;7;2550
342;RPT000342;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\PRAÇAS\DESTACADOS\Cab L Baptista Ribeiro\Requerimentos\;REQUERIMENTO FORA EFECTIVIDADE SERVIÇO .doc;Profissao, Nome, DesignacaoCP;2;0,00007;12;400
344;RPT000344;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\ORDENS\2014\;ODU SSTI 09-14.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00013;29;11929
346;RPT000346;docx;\\sti-srv-01\STI\Servicos Partilhados\2016\NOTAS.2016\DITIC\03.Marco\;NOTA DITIC-Pedido de credenciação.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;15;1061
348;RPT000348;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Ass. Tec.Redtle Vitor Coimbra\REQUERIMENTOS\;REQUERIMENTO COM VISTO.docx;Profissao, Nome;2;0,00007;11;238
350;RPT000350;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\03-Praças\CMOR E Carvalhas\GUIAS\2015\;M129 - ETNA-CORE 18ABR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;8;4205
352;RPT000352;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\LOUVORES\DITIC\Louvores-2016\;2016 (02).pdf;;0;0;0;4889
354;RPT000354;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\ORDENS\ODU-SSTI\2013\;ODU SSTI 28-13.pdf;Habilitacao, Profissao, Data, Nome, DesignacaoCP;2;0,00013;57;4476
356;RPT000356;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\CTEN EN-AEL Andrade Gonçalves\Notas\;S-106-DAGI-21994 CTEN ANDRADE GONSALVES.pdf;;0;0;0;6910
358;RPT000358;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DITIC\JUNHO\;E-005-DITIC.pdf;Filiacao, Habilitacao, Profissao, Telefone, Morada, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00033;77;141862
360;RPT000360;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN EN-AEL Santos Veloso\1TEN EN-AEL Santos Veloso\MEMO'S\;DITIC-memo escalas de serviço - 1TEN EN-AEL SANTOS VELOSO_15-28FEV2016.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;8;810
362;RPT000362;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\STEN TSN RC Carneiro Rocha\;M129-CITAN de 23-27OUT17.pdf;Nome, DesignacaoCP;2;0,00013;24;3359
364;RPT000364;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Saidas\DITIC\;S-086-DITIC.pdf;Nome;1;0,00007;1;4950
366;RPT000366;docx;\\sti-srv-01\STI\Servicos Partilhados\2018\NOTAS.2018\DITIC\01.JANEIRO\;Info_justificativa-Boletim_cond.viat.militares 1SAR E Ariosa.docx;Profissao, Nome;2;0,00007;8;368
368;RPT000368;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\DITIC\;S-419-DITIC.pdf;Nome;1;0,00007;1;3652
370;RPT000370;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\2MAR L Guimarães\Ordens\;PREVISÃO DE BAIXA.pdf;Habilitacao, Profissao, Nome, DesignacaoCP;2;0,00013;66;1068
372;RPT000372;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\PRAÇAS\DESTACADOS\2MAR MS Olívia Talina\Ordens\;Concur_Cursos138 26 Julho 2010.pdf;;0;0;0;2149
374;RPT000374;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\MAPAS DE ASSIDUIDADE\DITIC\;NOTA-421-ENVIO MAPA-ASSIDUIDADE outubro- 2017.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;8;1396
376;RPT000376;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\CDIACM\FEVEREIRO\;E-051-CDIACM.pdf;Profissao, Morada, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;15;16195
378;RPT000378;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\STI\JUNNHO\;E-044-SSTI.pdf;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;12;15540
380;RPT000380;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN EN-AEL Figueiredo dos Santos\APRESENTAÇÃO\;FICHA DE INDIVIDUAL STI.pdf;;0;0;0;1049
382;RPT000382;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\STI\;E-308-STI-ENT-415-DITIC.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0,00033;31;47806
384;RPT000384;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\STI\;E-128-STI.pdf;Nome;1;0,00007;1;5732
386;RPT000386;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Esp. Inf. Fernando Carinhas\FERIAS\2011\;15_a_21_04_11s.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;207;86094
388;RPT000388;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\AVALIAÇÕES 2015\DITIC\1TEN S. VELOSO\;STEN T. GAMA.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;17;15799
390;RPT000390;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\STI\JANEIRO\;E-030-STI.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;12;14650
392;RPT000392;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\DAGI\;E-249-DAGI.pdf;Profissao, Telefone, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;20;18376
394;RPT000394;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\AT Teresa Medeiro\Férias\;11 a 16_8.xls;Habilitacao, Profissao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;203;86321
396;RPT000396;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\2TEN TSN Santos Jorge\Férias\2012\;GUIA-férias-20 a 21fev12.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;211;308544
398;RPT000398;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB E Barradas Geadas\Guias\2015\;M129 ETNA 21FEV15.pdf;Data, Nome, DesignacaoCP;2;0,00013;10;4197
400;RPT000400;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2005\NOTAS\AVALIAÇÕES\;NOTA ENVIAR AVALIAÇÕES PEDIDAS POR MENSAGEM .doc;Nome, DesignacaoCP;2;0,00013;12;1025
402;RPT000402;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\03-Praças\CAB E Barradas Geadas\Suplemento de Residência\;20150310_DP_RER_SR_Declaração de Unidade de Preferência.doc;Nome;1;0,00003;1;732
404;RPT000404;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2010\10_Outubro 2010\A Registar\Entradas\Registadas\NOTAS_OFICIOS\;Nota Entrada 1434.pdf;;0;0;0;1391
406;RPT000406;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2008\NOTAS\CERTIDÃO NASCIMENTO-CASAMENTO-ABONO FAMILIA\;NOTA ENVIAR ASSENTO DE NASCIMENTO DSP-RSP.doc;Profissao, Nome, DesignacaoCP;2;0,00013;9;1076
408;RPT000408;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Saidas\STI\S-088-STI\;S-088-STI.pdf;Morada, CPostal, Nome;2;0,00013;16;5694
410;RPT000410;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB L SÓNIA ROSA\MEMORANDO\;DITIC- 202 - memo escalas de serviço- Cab L Sonia Martins Rosa.pdf;Profissao, Data, Nome;2;0,00013;18;2408
412;RPT000412;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\MAPA DE ASSIDUIDADE\STI\;08 - AGOSTO.xlsx;Nome;1;0,00003;51;400
414;RPT000414;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STP Pedras Pardelha\MSG's\;Msg01 - PARENTALIDADE- 2013.doc;Profissao, Data, Nome, DesignacaoCP;2;0,00013;13;1509
416;RPT000416;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\SSTI\ALARDO\Oficiais\CFR Silva Monteiro\Férias\;120730_SSTI_RegimeProtecaoSocial_Parentalidade.xlsx;Data, Nome;2;0,00007;11;165
418;RPT000418;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC Sargento Caeiro\Férias\2016\;12 A 22OUT16.pdf;Profissao, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;2739
420;RPT000420;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\LOUVORES\SSTI\;gravura louvor ESP-INF-Cristina Ascenso-SSTI.doc;Profissao, Nome, DesignacaoCP;2;0,00013;13;24946
422;RPT000422;docx;\\sti-srv-01\STI\Servicos Partilhados\2016\NOTAS.2016\DITIC\05.Maio\;NOTA _234 DITIC-ABATER CARTÃO DE VIATUIRA-TEN SANTOS VELOSO.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;12;1262
424;RPT000424;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\ABONOS 2018\DITIC\04-Abril\Mapas Abonos Militares e Civis - DITIC - CORE\Mapa Abonos Diário - Enviados\;Mapa_de_Abono_Diário - DITIC-CORE - 23 a 29ABR18..pdf.pdf;Profissao, Nome;2;0,00013;9;6660
426;RPT000426;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\2MAR MS Olívia Talina\Declar_Requerimentos\;Paf's.pdf;;0;0;0;1423
428;RPT000428;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\CIVIS\Esp. Inf. Paleta Costa\Férias\;GUIA FÉRIAS_06ago a 01set12.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;187;226097
430;RPT000430;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\2SAR E MARQUES RAMOS\;BOLETIM DESTACAMENTO SAR E RAMOS.pdf;;0;0;0;11881
432;RPT000432;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETI Matos Baptista\Férias\2016\;PROPOSTA 02a 07 MAI16.pdf;;0;0;0;1019
